id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
244217,3752,KONT,10200,150,CON,1,0,08R,34.05500030517578,-117.61599731445312,935,90,,26L,34.05500030517578,-117.58300018310547,924,270,
245379,3754,KORD,7500,150,ASP,1,0,04L,41.9817008972168,-87.91390228271484,656,39,,22R,41.997501373291016,-87.89640045166016,648,219,
245378,3754,KORD,8075,150,ASP,1,0,04R,41.95330047607422,-87.89939880371094,661,42,,22L,41.96989822387695,-87.87979888916016,651,222,
341154,3754,KORD,11245,200,concrete,1,0,09C,41.98831,-87.931584,,90,,27C,41.988326,-87.890211,,270,
245381,3754,KORD,7500,150,ASP,1,0,09L,42.002830505371094,-87.92667388916016,668,90,,27R,42.002830505371094,-87.89908599853516,664,270,
245380,3754,KORD,11260,150,ASP,1,0,09R,41.98389816,-87.91835022,660,90,,27L,41.98389816,-87.88905334,650,270,
313229,3754,KORD,10800,200,CON,1,0,10C,41.96569824,-87.9315033,669,90,,28C,41.96569824,-87.89179993,650,270,
250468,3754,KORD,13000,150,CON,1,0,10L,41.96900177001953,-87.93150329589844,672,90,,28R,41.96910095214844,-87.88369750976562,651,270,
351832,3754,KORD,7500,150,CONCRETE,1,0,10R,41.95719909667969,-87.92790222167969,680,90,,28L,41.957244873046875,-87.9002914428711,658,270,
245383,3754,KORD,10005,150,ASP,1,1,14L,42.00239944458008,-87.91539764404297,653,140,,32R,41.98139953613281,-87.8917007446289,648,320,
245382,3754,KORD,9686,200,ASP,1,1,15,41.99039840698242,-87.93309783935547,666,140,,33,41.97010040283203,-87.91020202636719,654,320,
245384,3754,KORD,5332,150,ASP,1,1,18,41.997398376464844,-87.90039825439453,646,180,,36,41.9827995300293,-87.90039825439453,653,360,
242513,3755,KORF,9001,150,ASP,1,0,05,36.88589859008789,-76.20829772949219,21,38,1000,23,36.905399322509766,-76.18939971923828,15,218,
242514,3755,KORF,4876,150,ASP,1,0,14,36.89680099,-76.21219635,19,128,213,32,36.8885994,-76.1989975,22,308,
244100,3766,KPBI,10001,150,ASPH-G,1,0,10L,26.68320084,-80.10839844,19,93,1200,28R,26.68190002,-80.07779694,16,273,
244099,3766,KPBI,3214,75,ASPH-G,1,0,10R,26.68120003,-80.10630035,17,93,,28L,26.68079948,-80.09649658,14,273,
244101,3766,KPBI,6931,150,ASPH-G,1,0,14,26.69179916,-80.10399628,17,135,,32,26.67830086,-80.0891037,16,315,
244054,3768,KPDX,9825,150,ASP,1,0,10L,45.596537,-122.600062,29,119,1290,28R,45.583428,-122.566444,29,299,540
244053,3768,KPDX,11000,150,ASP,1,0,10R,45.595155,-122.62151,22,119,,28L,45.580515,-122.583901,23,299,
244052,3768,KPDX,6000,150,ASP,1,0,3,45.582405,-122.616856,22,45,,21,45.594064,-122.600255,27,225,
244467,3771,KPHL,5001,150,ASP,1,0,08,39.87829971,-75.23000336,9,75.6,,26,39.88180161,-75.21279907,36,255.6,
244469,3771,KPHL,9500,150,ASP,1,0,09L,39.86869812011719,-75.25569915771484,13,75.5,,27R,39.87519836425781,-75.222900390625,11,255.5,
244468,3771,KPHL,12000,200,ASP,1,0,09R,39.860802,-75.2752,20,76,,27L,39.868,-75.238998,9,256,
244470,3771,KPHL,6500,150,ASP,1,0,17,39.88600159,-75.23529816,9,159.1,,35,39.87200165,-75.228302,9,339.1,
240569,3772,KPHX,10300,150,ASP,1,0,07L,33.43109893798828,-112.0270004272461,1110,90,,25R,33.430999755859375,-111.99299621582031,1134,270,
240568,3772,KPHX,7800,150,CON,1,0,07R,33.42890167236328,-112.0270004272461,1111,90,,25L,33.42879867553711,-112.00199890136719,1126,270,
240570,3772,KPHX,11489,150,CON,1,0,08,33.44089889526367,-112.02999877929688,1113,90.1,898,26,33.440799713134766,-111.99199676513672,1135,270.1,
242595,3775,KPIE,6000,150,ASP,1,0,04,27.900801,-82.688301,10,40,,22,27.9125,-82.677498,5,220,
242596,3775,KPIE,5165,150,ASP,1,1,09,27.909299850463867,-82.69539642333984,10,88,,27,27.909700393676758,-82.67949676513672,5,268,
242598,3775,KPIE,8800,150,ASP,1,1,17L,27.92340087890625,-82.6906967163086,7,171,,35R,27.899499893188477,-82.68659973144531,10,351,470
242597,3775,KPIE,4000,75,ASP,1,1,17R,27.921199798583984,-82.69190216064453,6,171,,35L,27.91029930114746,-82.69000244140625,8,351,558
333327,3775,KPIE,9730,150,concrete,1,0,18,,,7,171,,36,,,10,351,
242074,3778,KPIT,10775,150,PEM,1,0,10C,40.48989868,-80.24629974,1139,92,,28C,40.48899841,-80.21140289,1134,272,
242076,3778,KPIT,10502,150,PEM,1,0,10L,40.50230026245117,-80.27120208740234,1204,91.9,,28R,40.501399993896484,-80.2333984375,1175,271.9,
242075,3778,KPIT,11500,200,CON,1,0,10R,40.486698150634766,-80.25189971923828,1135,92,,28L,40.485599517822266,-80.21060180664062,1123,272,
242077,3778,KPIT,8101,150,CON,1,0,14,40.49599838256836,-80.22489929199219,1148,136.4,,32,40.47990036010742,-80.20480346679688,1114,316.4,
242026,3783,KPNS,7000,150,ASP,1,0,08,30.47130012512207,-87.1958999633789,97,78,,26,30.475299835205078,-87.17420196533203,114,258,
242027,3783,KPNS,7004,150,ASP,1,0,17,30.482900619506836,-87.1906967163086,121,167,,35,30.464099884033203,-87.18569946289062,103,347,
245498,3792,KPSP,4953,75,ASP,1,0,13L,33.835171,-116.509682,449,144,,31R,33.824247,-116.499957,407,324,
245497,3792,KPSP,10000,150,ASP,1,0,13R,33.840685,-116.51746,451,144,3000,31L,33.818629,-116.497826,405,324,1500
242989,3795,KPVD,8700,150,ASP,1,0,05,41.71379852294922,-71.43499755859375,51,32,,23,41.730499267578125,-71.4209976196289,44,212,
242990,3795,KPVD,6081,150,ASP,1,0,16,41.7317008972168,-71.43219757080078,54,141.7,565,34,41.71860122680664,-71.41829681396484,30,321.7,
245809,3796,KPWM,7200,150,ASP,1,0,11,43.64590072631836,-70.32610321044922,77,95,,29,43.64400100708008,-70.29900360107422,43,275,
245810,3796,KPWM,6100,150,ASP,1,0,18,43.65449905,-70.30729675,45,163.3,,36,43.6413002,-70.30190277,47,343.3,
242724,3844,KRDU,10000,150,CON,1,0,05L,35.8745002746582,-78.802001953125,367,45,,23R,35.893798828125,-78.77799987792969,409,225,
242723,3844,KRDU,7500,150,ASP,1,0,05R,35.864601135253906,-78.79730224609375,397,45,,23L,35.87919998168945,-78.77940368652344,431,225,
242725,3844,KRDU,3570,100,ASP,1,0,14,35.875,-78.78269958496094,432,135,,32,35.868099212646484,-78.77420043945312,425,315,
242481,3847,KRIC,6607,150,ASP,1,0,02,37.4989013671875,-77.32969665527344,159,13.4,,20,37.51649856567383,-77.32440185546875,165,193.4,
242482,3847,KRIC,5326,100,ASP,1,1,07,37.496399,-77.325798,157,57,,25,37.5042,-77.310402,159,237,
242483,3847,KRIC,9003,150,ASP,1,0,16,37.5166015625,-77.32360076904297,167,147.6,,34,37.49570083618164,-77.30690002441406,161,327.7,
245056,3853,KRNO,6102,150,CON,1,0,08,39.4963,-119.778999,4409,90,,26,39.496201,-119.757004,4400,270,
245058,3853,KRNO,9000,150,CON,1,0,17L,39.513802,-119.766998,4415,180,,35R,39.489101,-119.766998,4408,360,
245057,3853,KRNO,11001,150,CON,1,0,17R,39.513802,-119.768997,4415,180,999,35L,39.483601,-119.768997,4410,360,
242658,3855,KROC,8001,150,ASP,1,0,04,43.10689926147461,-77.68769836425781,527,32,,22,43.1255989074707,-77.6719970703125,559,212,
242659,3855,KROC,4000,100,ASP,1,0,07,43.115699768066406,-77.67259979248047,540,62,,25,43.12099838256836,-77.65910339355469,536,242,
242660,3855,KROC,6402,150,ASP,1,0,10,43.122798919677734,-77.67649841308594,554,87,,28,43.1234016418457,-77.65589904785156,541,267,
244927,3858,KRSW,12000,150,ASP,1,0,06,26.526500701904297,-81.7699966430664,27,54,,24,26.545799255371094,-81.74030303955078,30,234,
244186,3862,KSAN,9401,200,ASP,1,0,09,32.737129,-117.204371,14,106,1000,27,32.730004,-117.17499,13,286,1806
242646,3863,KSAT,8505,150,CON,1,0,04,29.5231990814209,-98.46990203857422,786,41,,22,29.53890037536621,-98.45449829101562,762,221,
242648,3863,KSAT,5519,100,ASP,1,0,13L,29.540300369262695,-98.47769927978516,797,132,,31R,29.53019905090332,-98.4646987915039,779,312,
242647,3863,KSAT,8502,150,CON,1,0,13R,29.542699813842773,-98.4854965209961,809,132,,31L,29.52720069885254,-98.4655990600586,778,312,
250942,3864,KSAV,7002,150,CONC-G,0,0,01,32.116600036621094,-81.19999694824219,29,0,,19,32.135799407958984,-81.20010375976562,42,180,
250943,3864,KSAV,9351,150,CONC-G,0,0,10,32.12879943847656,-81.21880340576172,17,91,,28,32.128501892089844,-81.1885986328125,46,271,
242419,3867,KSBD,10000,200,CON,1,0,06,34.09080124,-117.25,1085,70.4,,24,34.09999847,-117.2190018,1159,250.4,
245244,3873,KSDF,7251,150,CON,1,0,11,38.18019867,-85.74739838,477,111,,29,38.17309952,-85.72380066,480,291,
245246,3873,KSDF,8578,150,CON,1,0,17L,38.18730164,-85.73130035,499,165,329,35R,38.16460037,-85.72360229,472,345,
245245,3873,KSDF,11887,150,CON,1,0,17R,38.18700027,-85.74880219,486,165.4,850,35L,38.15819931,-85.73930359,461,345.4,
254330,3875,KSEA,9426,150,PEM,1,0,16C,47.463799,-122.310997,430,180,,34C,47.438,-122.310997,363,360,
242182,3875,KSEA,11901,150,PEM,1,0,16L,47.463799,-122.307999,432,180,,34R,47.431198,-122.307999,347,360,
242181,3875,KSEA,8500,150,PEM,1,0,16R,47.463799,-122.318001,430,180,,34L,47.440498,-122.318001,363,360,
302282,3875,KSEA,,,,1,1,lower,,,,,,high,,,,,
242038,3876,KSFB,3578,75,ASP,1,0,09C,28.778499603271484,-81.24549865722656,52,90,,27C,28.778499603271484,-81.23429870605469,48,270,
242040,3876,KSFB,11002,150,ASP,1,0,09L,28.78170013,-81.2559967,55,90,1000,27R,28.78179932,-81.22599792,36,270,
242039,3876,KSFB,5839,75,ASP,1,0,09R,28.76989937,-81.23560333,46,89.9,,27L,28.77000046,-81.22470093,28,269.9,
242041,3876,KSFB,6002,150,PEM,1,0,18,28.7833004,-81.23480225,49,180,,36,28.76679993,-81.23470306,43,360,
240772,3878,KSFO,11870,200,ASP,1,0,10L,37.628742,-122.39341,5,118,,28R,37.613538,-122.35716,13,298,300
240771,3878,KSFO,11381,200,ASP,1,0,10R,37.626298,-122.393124,6,118,,28L,37.61172,-122.358367,13,298,300
240770,3878,KSFO,7650,200,ASP,1,0,1L,37.607898,-122.38295,10,28,645,19R,37.626476,-122.37063,9,208,
240769,3878,KSFO,8660,200,ASP,1,0,1R,37.606333,-122.381061,12,28,560,19L,37.627346,-122.367124,10,208,
244444,3883,KSJC,4599,100,ASP,1,1,11,37.365976,-121.936702,42,139,,29,37.356374,-121.926171,52,319,
244446,3883,KSJC,11000,150,CON,1,0,12L,37.375,-121.94000244140625,38,139,1307,30R,37.352298736572266,-121.91500091552734,55,319,2537
244445,3883,KSJC,11000,150,CON,1,0,12R,37.37369918823242,-121.94200134277344,38,138.8,1302,30L,37.35100173950195,-121.91699981689453,57,318.8,2542
241552,3887,KSLC,4893,150,ASP,1,0,14,40.785719,-111.971255,4222,153,,32,40.773758,-111.963238,4224,333,
241554,3887,KSLC,12002,150,ASP,1,0,16L,40.807456,-111.976947,4226,175,,34R,40.774646,-111.973146,4221,355,
241553,3887,KSLC,12000,150,CON,1,0,16R,40.807783,-111.999303,4221,175,,34L,40.774977,-111.995488,4226,355,
241555,3887,KSLC,9596,150,ASP,1,0,17,40.79892,-111.96209,4219,180,,35,40.772588,-111.962089,4224,360,324
245194,3892,KSMF,8605,150,CON,1,0,17L,38.707141,-121.580077,27,181,,35R,38.683518,-121.580474,22,1,
245193,3892,KSMF,8598,150,CON,1,0,17R,38.707355,-121.601101,25,181,,35L,38.683723,-121.601493,22,1,
245859,3894,KSNA,5700,150,ASP,1,0,02L,33.667812,-117.873852,54,28,,20R,33.681655,-117.86508,42,208,
245858,3894,KSNA,2886,75,ASP,1,0,02R,33.674004,-117.868068,52,28,,20L,33.681014,-117.863628,40,208,
244056,3899,KSRQ,5006,150,ASP,1,0,04,27.38999939,-82.55770111,23,38,,22,27.4008007,-82.54810333,25,218,
244057,3899,KSRQ,9500,150,ASP,1,0,14,27.404600143432617,-82.56559753417969,24,134,1350,32,27.38629913330078,-82.5447006225586,28,314,1147
243530,3905,KSTL,7603,150,CON,1,0,06,38.746684,-90.381218,551,63,,24,38.756217,-90.357504,533,243,
243531,3905,KSTL,9000,150,CON,1,0,11,38.759952,-90.409872,617,122,,29,38.746792,-90.383163,555,302,
243533,3905,KSTL,9013,150,CON,1,0,12L,38.751793,-90.366322,528,122,,30R,38.738607,-90.339585,605,302,
243532,3905,KSTL,11020,200,CON,1,0,12R,38.753904,-90.379159,540,122,470,30L,38.737782,-90.346464,585,302,
244404,3913,KSYR,3261,150,CON,0,1,06,43.115299224853516,-76.1250991821289,,49,,24,43.12120056152344,-76.11579895019531,,229,
244405,3913,KSYR,9013,150,ASP,1,0,10,43.10820007,-76.12619781,419,87.3,,28,43.10929871,-76.09249878,400,267.3,
244406,3913,KSYR,7499,150,ASP,1,0,15,43.12120056,-76.1128006,416,133.8,,33,43.10699844,-76.09259796,402,313.8,
243029,3926,KTPA,6999,150,PEM,1,0,10,27.970800399780273,-82.53610229492188,14,92,,28,27.970199584960938,-82.51439666748047,26,272,
243031,3926,KTPA,8300,150,PEM,1,0,19L,27.98710060119629,-82.5281982421875,26,182,,01R,27.96430015563965,-82.52899932861328,18,2,
243030,3926,KTPA,11002,150,CON,1,0,19R,27.993499755859375,-82.54129791259766,21,182,,01L,27.963300704956055,-82.54239654541016,11,2,
245713,3930,KTUL,7376,150,CON,1,0,08,36.19540024,-95.89900208,671,89.4,,26,36.1955986,-95.87400055,633,269.4,
245715,3930,KTUL,10000,150,CON,1,0,18L,36.21390152,-95.88130188,626,183.1,,36R,36.18650055,-95.88310242,644,3.1,
245714,3930,KTUL,6101,100,ASP,1,0,18R,36.2071991,-95.89910126,634,183.1,,36L,36.19049835,-95.90019989,677,3.1,
242912,3932,KTUS,7000,150,ASP,1,0,04,32.117199,-110.959,2564,45,850,22,32.130798,-110.943001,2569,225,
242914,3932,KTUS,8408,75,ASP,1,1,11R,32.1221,-110.94965,2574,135,1410,29L,32.10575,-110.93046,2629,315,
242913,3932,KTUS,10996,150,ASP,1,0,12,32.1234,-110.9479,2578,135,,30,32.102,-110.9228,2643,315,
243473,3938,KTYS,10000,150,CON,1,0,05L,35.8042984,-84.00550079,923,44.8,,23R,35.82189941,-83.98410034,976,224.8,
243472,3938,KTYS,9000,150,ASP,1,0,05R,35.80009841918945,-84.00399780273438,938,44.8,,23L,35.81760025024414,-83.98259735107422,962,224.8,400
576733,3972,LATI,9843,148,ASP,1,0,17,41.426998,19.718901,109,174,,35,41.4025,19.7222,126,354,
234418,3974,LBBG,10499,148,CON,1,0,04,42.55979919433594,27.50160026550293,89,44,,22,42.58039855957031,27.528900146484375,121,224,
234416,3976,LBPD,8202,148,CON,1,0,12,42.07460021972656,24.83880043029785,564,127,,30,42.06100082397461,24.862899780273438,597,307,
234415,3977,LBSF,11811,147,ASP,1,0,09,42.6974983215332,23.399499893188477,1739,95,,27,42.695159912109375,23.439659118652344,1744,275,
234417,3979,LBWN,8258,148,CON,1,0,09,43.2333984375,27.809799194335938,203,97,,27,43.23059844970703,27.840599060058594,217,277,
301852,30979,LCEN,9039,148,concrete,1,0,11L,35.159721,33.487499,402,107,,29R,35.150555,33.515556,402,287,
514064,30979,LCEN,10498,148,,0,0,11R,,,,,,29L,,,,,
322076,30979,LCEN,906,,,0,1,16,,,,163,,34,,,,343,
235442,3980,LCLK,9823,148,ASP,1,0,04,34.864185,33.612255,11,45,,22,34.883202,33.635498,6,225,575
235443,3981,LCPH,8858,148,ASP,1,0,11,34.7223014831543,32.471900939941406,41,110,,29,34.71379852294922,32.49959945678711,30,290,
236423,3984,LDDU,10597,148,ASP,1,0,11,42.569572,18.247528,519,118,266,29,42.55582,18.282192,484,298,
236427,3987,LDPL,9678,148,ASP,1,0,09,44.89310073852539,13.903599739074707,169,88,,27,44.89390182495117,13.940699577331543,274,268,
236422,3989,LDRI,8164,148,PEM,1,0,14,45.22570037841797,14.561400413513184,264,143.7,,32,45.20759963989258,14.5802001953125,246,323.7,
236431,3991,LDSP,8366,148,ASP,1,0,05,43.532100677490234,16.285600662231445,70,53,,23,43.54600143432617,16.31060028076172,50,233,525
236426,3993,LDZA,10669,148,ASP,1,0,04,45.731876,16.05197,353,47,,22,45.751907,16.08243,348,227,
236424,3994,LDZD,6561,147,ASP,1,0,04,44.07939910888672,15.34119987487793,289,42,,22,44.09280014038086,15.35770034790039,272,222,
236425,3994,LDZD,8202,147,ASP,1,0,13,44.11640167236328,15.335700035095215,243,136,,31,44.100399017333984,15.357399940490723,259,316,
238942,3997,LEAL,9842,148,ASP,1,0,10,38.28450012207031,-0.5749970078468323,142,99.7,,28,38.27980041503906,-0.5413169860839844,44,279.7,
238932,3999,LEAS,7218,148,ASP,1,0,11,43.56660079956055,-6.0475897789001465,399,109,,29,43.56050109863281,-6.0216498374938965,399,289,
238906,4001,LEBB,6266,148,ASP,1,0,10,43.303299,-2.93703,116,97,,28,43.3013,-2.91254,129,277,
238907,4001,LEBB,8530,148,ASP,1,0,12,43.30630111694336,-2.9249401092529297,119,116.6,,30,43.295799255371094,-2.8963000774383545,128,296.6,1509
238920,4004,LEBL,8300,147,ASP,1,0,02,41.287737,2.08483,7,19,,20,41.309293,2.094668,12,199,
238922,4004,LEBL,11000,196,ASP,1,0,06L,41.293244,2.067251,8,66,1400,24R,41.305735,2.103751,10,246,
238921,4004,LEBL,8727,196,ASP,1,0,06R,41.282311,2.074342,8,66,,24L,41.292218,2.103282,8,246,
238893,4010,LEGE,7874,148,ASP,1,0,01,41.894901,2.75826,403,14,,19,41.915699,2.76612,469,194,525
238948,4013,LEIB,9186,148,ASP,1,0,06,38.86690139770508,1.358870029449463,13,62.1,,24,38.878700256347656,1.3873800039291382,16,242.1,
238903,4019,LEMD,11483,197,ASP,1,0,14L,40.49489974975586,-3.5578699111938477,1942,144.2,,32R,40.470001220703125,-3.5325798988342285,1876,324.2,1640
238902,4019,LEMD,13084,197,ASP,1,0,14R,40.484901428222656,-3.57600998878479,1995,144.2,,32L,40.4556999206543,-3.546380043029785,1909,324.2,3445
238905,4019,LEMD,11483,197,ASP,1,0,18L,40.53260040283203,-3.559380054473877,1919,181,1640,36R,40.5010986328125,-3.5592100620269775,1942,1,
238904,4019,LEMD,14271,197,ASP,1,0,18R,40.531799,-3.57485,1998,181,3232,36L,40.492599,-3.57463,1985,2,
260340,4020,LEMG,9022,148,ASP,1,0,12,36.691001892089844,-4.507800102233887,52,119,,30,36.67959976196289,-4.48052978515625,31,299,
238901,4020,LEMG,10500,148,ASP,1,0,13,36.68450164794922,-4.512589931488037,52,133,,31,36.665401458740234,-4.4858198165893555,31,313,
336332,4021,LEMH,8366,148,ASP,1,0,01,39.85125732421875,4.21632194519043,278,8,,19,39.87216567993164,4.220619201660156,303,188,
238900,4021,LEMH,7710,148,ASP,1,1,01L,39.85129928588867,4.216320037841797,277,9,,19R,39.87220001220703,4.220620155334473,298,189,
238899,4021,LEMH,6890,148,ASP,1,1,01R,39.85340118408203,4.21914005279541,272,9,,19L,39.872100830078125,4.22298002243042,298,189,
335773,308134,LEMI,9842,147,ASPH,1,0,05,37.79349899291992,-1.1370999813079834,641,46,,23,37.812801361083984,-1.1122900247573853,640,226,
238931,4035,LEPA,10728,148,ASP,1,0,06L,39.54710006713867,2.7107300758361816,15,58.6,,24R,39.5625,2.743190050125122,8,238.6,230
238930,4035,LEPA,9842,148,ASP,1,0,06R,39.54130172729492,2.7317399978637695,24,58.6,1345,24L,39.555301666259766,2.7615299224853516,8,238.6,
238911,4031,LERS,8054,148,ASP,1,0,07,41.144100189208984,1.1558599472045898,231,68.9,853,25,41.152000427246094,1.183150053024292,234,249,
238912,4031,LERS,1117,115,GRE,0,1,12,41.14310073852539,1.154579997062683,226,111,,30,41.13999938964844,1.1651400327682495,198,291,
238887,4038,LEST,10499,148,ASP,1,0,17,42.911800384521484,-8.420430183410645,1170,166,394,35,42.8838005065918,-8.41094970703125,1196,346,
238885,4042,LEVC,5394,148,ASP,0,1,04,39.482201,-0.488889,205,38,,22,39.494099,-0.476694,188,218,
238886,4042,LEVC,8858,148,ASP,1,0,12,39.496359,-0.500113,225,116,,30,39.483623,-0.466657,172,296,945
238924,4048,LEZG,9843,148,ASP,1,0,12L,41.66910171508789,-1.039829969406128,823,120,,30R,41.655399322509766,-1.0083199739456177,834,300,
238923,4048,LEZG,12198,148,ASP,1,0,12R,41.680198669433594,-1.0823700428009033,834,120,,30L,41.66350173950195,-1.0437099933624268,863,300,
238939,4049,LEZL,11030,148,ASP,1,0,09,37.41790008544922,-5.912079811096191,83,90,,27,37.417999267578125,-5.874100208282471,111,270,
235926,4060,LFBD,10171,148,ASP,1,0,05,44.81909942626953,-0.7289829850196838,160,46,,23,44.83869934082031,-0.7009999752044678,151,226,
235927,4060,LFBD,7923,148,ASP,1,0,11,44.831600189208984,-0.7292420268058777,153,107,,29,44.825401306152344,-0.6998969912528992,160,287,
235935,4070,LFBO,9843,148,ASP,1,0,14L,43.63740158081055,1.3576200008392334,490,143,,32R,43.6156005859375,1.3802200555801392,497,323,
235934,4070,LFBO,11483,148,ASP,1,0,14R,43.644100189208984,1.3459299802780151,488,143,,32L,43.61899948120117,1.3720999956130981,497,323,
235886,4123,LFKB,8266,148,ASP,1,0,16,42.563499450683594,9.4791898727417,13,163,,34,42.54180145263672,9.488269805908203,26,343,
235942,4125,LFKF,8136,148,ASP,1,0,05,41.49470138549805,9.086009979248047,40,47.5,,23,41.50979995727539,9.107930183410645,86,227.5,
314475,4132,LFLC,2313,197,GRASS,0,0,01,,,1092,8,,19,,,1083,188,
236052,4132,LFLC,9885,148,ASP,1,0,08,45.7848014831543,3.150820016860962,1089,82,,26,45.78860092163086,3.189160108566284,1057,262,476
260346,4132,LFLC,2953,161,GRASS,0,0,08L,,,1072,82,,26R,,,1063,262,
235875,4137,LFLL,8760,148,ASP,1,0,17L,45.734901428222656,5.091869831085205,780,175,,35R,45.71099853515625,5.094779968261719,821,355,
235874,4137,LFLL,13124,148,ASP,1,0,17R,45.74660110473633,5.085939884185791,758,175,,35L,45.71070098876953,5.0903000831604,813,355,
235999,4155,LFML,11483,148,ASP,1,0,13L,43.449100494384766,5.197309970855713,8,133.7,1116,31R,43.42729949951172,5.22845983505249,53,313.7,2165
235998,4155,LFML,7776,148,ASP,1,0,13R,43.44129943847656,5.203020095825195,8,134.4,,31L,43.425899505615234,5.2243499755859375,61,314.4,345
235852,4156,LFMN,8622,148,ASP,1,0,04L,43.651798,7.20404,11,45,305,22R,43.669498,7.22851,10,225,575
235851,4156,LFMN,9721,148,ASP,1,0,04R,43.64670181274414,7.202489852905273,10,45,,22L,43.66559982299805,7.228439807891846,12,225,
235861,4161,LFMT,8530,164,ASP,1,0,12L,43.58610153198242,3.9557299613952637,17,124,,30R,43.57279968261719,3.982219934463501,6,304,
235860,4161,LFMT,3609,98,ASP,0,0,12R,43.575801849365234,3.951889991760254,10,124,328,30L,43.5702018737793,3.963089942932129,7,304,
235868,4169,LFOB,3625,98,ASP,0,0,04,49.4546012878418,2.1130199432373047,332,42,,22,49.462100982666016,2.123270034790039,359,222,
235869,4169,LFOB,7972,148,ASP,1,0,12,49.45830154418945,2.1038498878479004,352,125,,30,49.44620132446289,2.131740093231201,297,305,
